m/z,intensity
445.1,7821.5
445.2,12688.0
445.3,8571.5
445.4,2923.5
445.5,796.0
445.6,145.5
445.7,105.0
445.8,43.5
445.9,8225.5
446.0,50790.0
446.1,49639.5
446.2,13477.0
446.3,1849.0
446.4,912.5
446.5,3473.0
446.6,1305.0
446.7,5816.0
446.8,12320.5
446.9,14913.5
447.0,18662.0
447.1,5248.0
447.2,443.0
447.3,1227.5
447.4,2794.5
447.5,802.0
447.6,105.0
447.7,0.0
447.8,0.0
447.9,24120.5
448.0,105784.0
448.1,50453.5
448.2,9498.0
448.3,4889.0
448.4,987.0
448.5,49.0
448.6,0.0
448.7,0.0
448.8,0.0
448.9,637.5
449.0,2763.0
449.1,3019.5
449.2,4979.0
449.3,2557.0
449.4,435.0
449.5,25.0
449.6,799.0
449.7,5788.0
449.8,6063.5
449.9,701.5
450.0,30.0
450.1,0.0
450.2,0.0
450.3,0.0
450.4,0.0
450.5,16800.0
450.6,33908.5
450.7,11384.0
450.8,2092.5
450.9,380.0
451.0,566.0
451.1,696.5
451.2,1444.0
451.3,911.0
451.4,219.0
451.5,336.0
451.6,508.0
451.7,186.0
451.8,512.0
451.9,288.5
452.0,142.0
452.1,4605.0
452.2,7314.0
452.3,2776.0
452.4,1649.5
452.5,270.0
452.6,21.5
452.7,0.0
452.8,0.0
452.9,10031.0
453.0,30433.0
453.1,24587.0
453.2,30444.0
453.3,25499.5
453.4,1546.0
453.5,3392.0
453.6,6297.5
453.7,954.0
453.8,3159.5
453.9,13105.5
454.0,3630.0
454.1,5905.0
454.2,24564.0
454.3,18565.5
454.4,1085.5
454.5,0.0
454.6,2098.0
454.7,28415.0
454.8,44806.5
454.9,19928.0
455.0,67940.0
455.1,46831.0
455.2,6153.0
455.3,5648.5
455.4,4020.0
455.5,216.0
455.6,7.0
455.7,0.0
455.8,10567.5
455.9,7184.5
456.0,610.0
456.1,577.0
456.2,299.0
456.3,219.5
456.4,2522.5
456.5,1925.0
456.6,7296.5
456.7,58800.0
456.8,64404.0
456.9,5525.0
457.0,86.0
457.1,518.5
457.2,372.0
457.3,48.5
457.4,0.0
457.5,0.0
457.6,0.0
457.7,169.0
457.8,453.0
457.9,122.5
458.0,6.0
458.1,0.0
458.2,0.0
458.3,22808.0
458.4,14479.5
458.5,980.0
458.6,4486.5
458.7,26939.0
458.8,22444.5
458.9,1305.5
459.0,859.0
459.1,1964.5
459.2,2602.0
459.3,1627.0
459.4,563.5
459.5,1429.0
459.6,580.0
459.7,30.0
459.8,0.0
459.9,0.0
460.0,0.0
460.1,4714.0
460.2,9300.0
460.3,8111.0
460.4,19936.0
460.5,20555.0
460.6,3468.0
460.7,0.0
460.8,0.0
460.9,0.0
461.0,371.0
461.1,1440.5
461.2,1738.0
461.3,716.5
461.4,39.0
461.5,79.0
461.6,73.5
461.7,7.0
461.8,0.0
461.9,6398.5
462.0,7101.0
462.1,864.5
462.2,524.0
462.3,19794.5
462.4,26068.5
462.5,2804.0
462.6,70.5
462.7,397.0
462.8,376.0
462.9,628.5
463.0,473.0
463.1,11281.5
463.2,48545.0
463.3,21759.5
463.4,704.0
463.5,90.0
463.6,404.0
