m/z,intensity
436.8,18886.38139534884
436.9,21470.71495327103
437.0,20284.82159624413
437.1,24509.443925233645
437.2,19659.5
437.3,20094.420560747665
437.4,21069.347417840374
437.5,18695.995327102803
437.6,25824.95305164319
437.7,22764.413145539907
437.8,20107.8785046729
437.9,22083.24882629108
438.0,19307.80751173709
438.1,18717.02358490566
438.2,19397.82629107981
438.3,18876.87323943662
438.4,20581.55188679245
438.5,21019.732394366198
438.6,16763.400943396227
438.7,23150.816901408452
438.8,16790.39150943396
438.9,24312.235849056604
439.0,21356.47641509434
439.1,17982.037735849055
439.2,21229.69811320755
439.3,19039.87203791469
439.4,20574.075471698114
439.5,23375.943127962084
439.6,16669.56603773585
439.7,22960.241706161138
439.8,16749.77251184834
439.9,21273.783018867925
440.0,22667.47867298578
440.1,21375.79146919431
440.2,20454.071428571428
440.3,18284.31279620853
440.4,19542.388625592415
440.5,21447.542857142857
440.6,18632.483412322275
440.7,17263.123809523808
440.8,18746.85238095238
440.9,20171.061611374407
441.0,21206.285714285714
441.1,20546.790476190476
441.2,20942.085714285713
441.3,19014.746411483255
441.4,20878.990476190476
441.5,22480.571428571428
441.6,19770.87081339713
441.7,18165.9
441.8,20480.81818181818
441.9,21548.047846889953
442.0,20621.22009569378
442.1,18685.502392344497
442.2,24881.162679425837
442.3,19698.813397129186
442.4,22175.095693779906
442.5,20676.392344497606
442.6,19053.466346153848
442.7,21337.866028708133
442.8,19362.74519230769
442.9,20735.697115384617
443.0,18518.0
443.1,23098.115384615383
443.2,23624.048076923078
443.3,21161.173076923078
443.4,21942.66346153846
443.5,20714.41826923077
443.6,17608.68269230769
443.7,22670.927536231884
443.8,19689.923076923078
443.9,20124.850241545893
444.0,18194.966183574878
444.1,22503.584541062803
444.2,21604.652173913044
444.3,19319.88888888889
444.4,17345.318840579712
444.5,16813.56038647343
444.6,17936.8115942029
444.7,22954.88349514563
444.8,21159.73429951691
444.9,21695.077669902912
445.0,21196.776699029127
445.1,22514.091787439615
445.2,20872.300970873788
445.3,19501.941747572815
445.4,21187.47572815534
445.5,20259.417475728154
445.6,17024.336585365854
445.7,20098.917475728154
445.8,18741.78640776699
445.9,21456.80487804878
446.0,19824.223300970873
446.1,20975.98536585366
446.2,19057.370731707317
446.3,25615.19512195122
446.4,19343.663414634146
446.5,24182.5756097561
446.6,21500.51219512195
446.7,19511.253658536585
446.8,20474.91176470588
446.9,21552.565853658536
447.0,19893.682926829268
447.1,19023.17156862745
447.2,20472.13725490196
447.3,23669.12745098039
447.4,21957.063414634147
447.5,20419.995098039217
447.6,19295.14285714286
447.7,19642.975490196077
447.8,18049.299019607843
447.9,24888.303921568626
448.0,21275.344827586207
448.1,20789.75980392157
448.2,21826.768472906402
448.3,24409.467980295565
448.4,20021.406862745098
448.5,20072.487684729065
448.6,20756.137931034482
448.7,18842.837438423645
448.8,18204.221674876848
448.9,22262.52475247525
449.0,20907.655172413793
449.1,20893.99014778325
449.2,17809.12376237624
449.3,23179.326732673268
449.4,19061.87684729064
449.5,20509.856435643564
449.6,16879.371287128713
449.7,20726.97524752475
449.8,18091.88613861386
449.9,18855.77722772277
450.0,20375.41089108911
450.1,19283.885572139305
450.2,20500.91089108911
450.3,19726.741293532337
450.4,17363.237623762376
450.5,20907.26368159204
450.6,19250.079601990048
450.7,21312.32338308458
450.8,19365.089552238805
450.9,21323.51741293532
451.0,23106.537313432837
451.1,20612.467661691542
451.2,22588.51741293532
451.3,21404.65
451.4,21479.422885572138
451.5,21393.325
451.6,20747.298507462685
451.7,21597.53
451.8,21480.18
451.9,19678.03
452.0,21648.515
452.1,21281.515
452.2,22955.055
452.3,21224.402010050253
452.4,18820.355
452.5,21571.71
452.6,18270.603015075376
452.7,21566.914572864323
452.8,19219.64
452.9,20125.040201005024
453.0,19658.065326633165
453.1,21175.52261306533
453.2,17150.06030150754
453.3,20223.356783919597
453.4,22834.150753768845
453.5,21728.015151515152
453.6,18435.417085427136
453.7,21015.863636363636
453.8,22179.447236180906
453.9,21981.560606060608
454.0,19586.772727272728
454.1,21527.151515151516
454.2,18917.762626262625
454.3,19129.090909090908
454.4,21423.18181818182
454.5,19623.429292929293
454.6,19051.964646464647
454.7,20485.477157360405
454.8,22836.11111111111
454.9,18862.91878172589
455.0,18848.90404040404
455.1,17896.63959390863
455.2,20878.66497461929
455.3,23290.720812182743
455.4,19286.065989847717
455.5,20290.451776649745
455.6,19741.81725888325
455.7,20026.269035532994
455.8,16200.964285714286
455.9,23551.989847715737
456.0,21472.076530612245
456.1,19978.121827411167
456.2,21606.377551020407
456.3,20604.918367346938
456.4,21014.413265306124
456.5,17164.63775510204
456.6,19928.04081632653
456.7,21987.198979591838
456.8,23266.688775510203
456.9,20885.061224489797
457.0,20695.010256410256
457.1,21471.591836734693
457.2,21014.697435897437
457.3,19398.34693877551
457.4,18913.789743589743
457.5,21565.861538461537
457.6,21878.374358974357
457.7,20425.45641025641
457.8,21749.215384615385
457.9,20310.097435897434
458.0,22123.041025641025
458.1,23179.066666666666
458.2,21010.865979381444
458.3,19908.133333333335
458.4,23256.82474226804
458.5,21368.241025641026
458.6,17191.984536082473
458.7,19016.268041237112
458.8,21618.26288659794
458.9,19534.386597938144
459.0,18813.659793814433
459.1,20856.25773195876
459.2,21654.159793814433
459.3,21708.59585492228
459.4,18391.46907216495
459.5,18309.46113989637
459.6,21954.561855670105
459.7,16386.259067357514
459.8,24721.44845360825
459.9,20191.989637305698
460.0,18689.901554404147
460.1,23145.02590673575
460.2,21004.569948186527
460.3,23059.704663212437
460.4,19342.765625
460.5,20374.730569948188
460.6,22156.948186528498
460.7,23552.927083333332
460.8,17743.776041666668
460.9,20869.424870466322
461.0,22022.958333333332
461.1,18852.026041666668
461.2,19010.416666666668
461.3,20149.510416666668
461.4,22370.838541666668
461.5,20459.359375
461.6,22449.010416666668
461.7,16644.387434554974
461.8,19787.489583333332
461.9,21543.03664921466
462.0,18492.46875
462.1,23340.277486910996
462.2,18177.03664921466
462.3,20813.494791666668
462.4,20405.659685863873
462.5,23813.15183246073
462.6,19235.66492146597
462.7,18807.226315789474
462.8,19513.513089005235
462.9,22313.15183246073
463.0,20015.869109947645
463.1,19507.163157894738
463.2,20867.552631578947
463.3,21714.49214659686
463.4,20967.705263157895
463.5,19701.873684210525
463.6,20176.005263157895
463.7,20946.8
463.8,20721.736842105263
463.9,22269.336842105262
464.0,23758.273684210526
464.1,19595.042105263157
464.2,21829.57671957672
464.3,22066.78947368421
464.4,18513.619047619046
464.5,21291.68947368421
464.6,20258.391534391536
464.7,19297.89417989418
464.8,19739.169312169313
464.9,23791.640211640213
465.0,26009.089947089946
465.1,21071.608465608464
465.2,20512.291005291005
465.3,20524.159574468085
465.4,19351.402116402118
465.5,20456.32804232804
465.6,22569.877659574468
465.7,20082.285714285714
465.8,19804.968085106382
465.9,17290.98404255319
466.0,21416.324468085106
466.1,19384.66489361702
466.2,24943.52659574468
466.3,20660.675531914894
466.4,23881.675531914894
466.5,17581.436170212764
466.6,20102.57754010695
466.7,20694.856382978724
466.8,19312.508021390375
466.9,19814.94680851064
467.0,20751.074866310162
467.1,17966.13368983957
467.2,19420.436170212764
467.3,22057.930481283423
467.4,19150.663101604277
467.5,19039.122994652407
467.6,19347.893048128342
467.7,24930.064516129034
467.8,20668.4385026738
467.9,22024.9679144385
468.0,21868.78494623656
468.1,15598.57219251337
468.2,21044.575268817203
468.3,19054.854838709678
468.4,21043.754010695186
468.5,22523.086021505376
468.6,16455.322580645163
468.7,21365.81182795699
468.8,23013.005376344085
468.9,21917.783783783783
469.0,17062.048387096773
469.1,17760.33870967742
469.2,21521.27027027027
469.3,20298.3064516129
469.4,19734.12972972973
469.5,17887.392473118278
469.6,21537.005405405405
469.7,19245.794594594594
469.8,21440.237837837838
469.9,17588.735135135135
470.0,19970.221621621622
470.1,18285.318918918918
470.2,22331.864864864863
470.3,21524.118918918917
470.4,17850.570652173912
470.5,17443.881081081083
470.6,21524.25
470.7,20745.097297297296
470.8,20580.32608695652
470.9,19464.695652173912
471.0,24159.735135135135
471.1,21418.260869565216
471.2,19715.934782608696
471.3,22368.135869565216
471.4,23652.377049180326
471.5,23226.42391304348
471.6,19598.630434782608
471.7,17827.641304347828
471.8,19364.1912568306
471.9,20127.494565217392
472.0,18963.666666666668
472.1,20736.584699453553
472.2,24015.03825136612
472.3,23113.32608695652
472.4,21504.131147540982
472.5,22550.07650273224
472.6,22131.33879781421
472.7,20827.46994535519
472.8,19125.543956043955
472.9,22352.245901639344
473.0,19684.622950819674
473.1,24488.164835164836
473.2,24060.5956284153
473.3,20242.406593406595
473.4,21794.89010989011
473.5,20348.158469945356
473.6,20225.67032967033
473.7,23334.71978021978
473.8,18386.626373626375
473.9,24232.703296703297
474.0,18770.41208791209
474.1,17044.96132596685
474.2,20217.236263736264
474.3,19219.19230769231
474.4,21850.13259668508
474.5,23144.456043956045
474.6,20331.8453038674
474.7,20973.441988950275
474.8,22988.994505494506
474.9,21465.801104972375
475.0,22966.32596685083
475.1,21283.81767955801
475.2,16631.90055248619
475.3,20155.198895027625
475.4,23332.216666666667
475.5,23032.3591160221
475.6,20841.232044198896
475.7,19284.87777777778
475.8,23073.519337016576
475.9,22748.894444444446
476.0,21808.03888888889
476.1,19527.298342541435
476.2,18575.244444444445
476.3,17327.966666666667
476.4,21170.42777777778
476.5,19985.838888888888
476.6,22423.955555555556
476.7,23220.71111111111
476.8,19767.441340782123
476.9,21585.4
477.0,25767.709497206703
477.1,21923.98888888889
477.2,21632.368715083798
477.3,22640.794444444444
477.4,21964.03351955307
477.5,20476.77653631285
477.6,19556.73184357542
477.7,20843.011173184357
477.8,20839.54748603352
477.9,21744.843575418996
478.0,19304.754189944135
478.1,17504.597765363127
478.2,23277.342696629214
478.3,22621.536312849163
478.4,20535.32402234637
478.5,22568.24157303371
478.6,20430.75842696629
478.7,22748.536312849163
478.8,22254.567415730337
478.9,19006.83146067416
479.0,21810.23033707865
479.1,23418.050561797754
479.2,21222.20224719101
479.3,18854.70224719101
479.4,22495.376404494382
479.5,20399.638418079096
479.6,18278.23595505618
479.7,22287.197740112995
479.8,22324.691011235955
479.9,19564.53672316384
480.0,18534.612359550563
480.1,21262.93220338983
480.2,20173.282485875705
480.3,20313.581920903955
480.4,22149.717514124295
480.5,18310.937853107345
480.6,17897.610169491527
480.7,19189.06779661017
480.8,19860.011299435027
480.9,16958.232954545456
481.0,18845.824858757063
481.1,18271.43181818182
481.2,25100.457627118645
481.3,20965.340909090908
481.4,21492.81920903955
481.5,21815.522727272728
481.6,25234.159090909092
481.7,19184.323863636364
481.8,22257.710227272728
481.9,18226.164772727272
482.0,20836.142045454544
482.1,25734.75568181818
482.2,21770.914285714287
482.3,18653.221590909092
482.4,20531.06818181818
482.5,19276.502857142856
482.6,22533.634285714284
482.7,20618.465909090908
482.8,19712.022857142856
482.9,18607.45142857143
483.0,19936.18857142857
483.1,18658.045714285716
483.2,22608.46857142857
483.3,18661.61142857143
483.4,19012.057142857142
483.5,24275.54857142857
483.6,19578.525714285715
483.7,18418.626436781607
483.8,22727.24
483.9,21351.327586206895
484.0,17611.66857142857
484.1,18903.1091954023
484.2,22623.58620689655
484.3,22005.662857142856
484.4,16876.528735632182
484.5,18838.316091954024
484.6,19606.028735632182
484.7,20834.827586206895
484.8,19044.595375722543
484.9,19320.379310344826
485.0,21446.327586206895
485.1,19808.58620689655
485.2,21405.36416184971
485.3,19175.275862068964
485.4,22506.79190751445
485.5,25792.28323699422
485.6,20937.05747126437
485.7,21545.138728323698
485.8,22824.323699421966
485.9,17468.242774566475
486.0,18859.104046242774
486.1,19296.994219653177
486.2,25879.757225433525
486.3,25490.43023255814
486.4,22103.965317919075
486.5,19861.676300578034
486.6,23167.93604651163
486.7,22691.306358381502
486.8,21254.5
486.9,18086.156976744187
487.0,22471.739884393064
487.1,19722.633720930233
487.2,21162.0988372093
487.3,21107.773255813954
487.4,21419.0988372093
487.5,19459.86046511628
487.6,19562.8488372093
487.7,20108.918604651164
487.8,17085.766081871345
487.9,20283.558139534885
488.0,15383.401162790698
488.1,18212.871345029238
488.2,19592.36842105263
488.3,17727.017441860466
488.4,18864.3918128655
488.5,21731.543859649122
488.6,20959.152046783627
488.7,20637.808139534885
488.8,13777.30409356725
488.9,20114.982352941177
489.0,21836.070175438595
489.1,19859.90643274854
489.2,23666.251461988304
489.3,23515.394117647058
489.4,16320.105263157895
489.5,18615.59649122807
489.6,21160.617647058825
489.7,20806.805882352943
489.8,21874.97076023392
489.9,21735.605882352942
490.0,20566.429411764704
490.1,20891.882352941175
490.2,19344.44705882353
490.3,15971.35294117647
490.4,21197.241176470587
490.5,19536.15294117647
490.6,22135.935294117648
490.7,20450.159763313608
490.8,19711.117647058825
490.9,21926.100591715975
491.0,18425.335294117645
491.1,20597.526627218936
491.2,24042.529411764706
491.3,22942.431952662722
491.4,21322.343195266272
491.5,20547.029585798817
491.6,24845.579881656806
491.7,19673.337278106508
491.8,17508.923076923078
491.9,23278.96449704142
492.0,20641.100591715975
492.1,18986.721893491125
492.2,19784.26785714286
492.3,19832.71597633136
492.4,20787.220238095237
492.5,21848.87573964497
492.6,19222.380952380954
492.7,20189.184523809523
492.8,21689.40828402367
492.9,21290.428571428572
493.0,20456.291666666668
493.1,20358.095238095237
493.2,18936.14285714286
493.3,22395.434523809523
493.4,15716.041666666666
493.5,22524.275449101795
493.6,18018.946428571428
493.7,18599.744047619046
493.8,18350.670658682633
493.9,16619.904761904763
494.0,19169.91017964072
494.1,20785.035714285714
494.2,23145.107784431137
494.3,20195.724550898205
494.4,19425.40718562874
494.5,21977.724550898205
494.6,21597.497005988025
494.7,21045.508982035928
494.8,21897.550898203594
494.9,17681.85628742515
495.0,21743.22754491018
495.1,18390.993975903613
495.2,17842.131736526946
495.3,19969.335329341317
495.4,20998.506024096387
495.5,18670.77108433735
495.6,19144.005988023953
495.7,19295.25903614458
495.8,22125.0421686747
495.9,17890.28313253012
496.0,20825.62048192771
496.1,20394.10843373494
496.2,21603.4578313253
496.3,19065.9156626506
496.4,20669.5843373494
496.5,22193.614457831325
496.6,22761.29090909091
496.7,23537.66265060241
496.8,17656.909638554218
496.9,22275.254545454547
497.0,20101.78313253012
497.1,19596.0
497.2,22949.636363636364
497.3,22243.00606060606
497.4,21902.49090909091
497.5,19689.0
497.6,20172.91515151515
497.7,23894.451219512193
497.8,19074.69090909091
497.9,19957.80606060606
498.0,19970.21818181818
498.1,21254.466666666667
498.2,23406.689024390245
498.3,18961.49090909091
498.4,20192.817073170732
498.5,18455.363636363636
498.6,21125.280487804877
498.7,18790.841463414636
498.8,22761.26219512195
498.9,20454.848484848484
499.0,19559.926829268294
499.1,23881.878048780487
499.2,18831.378048780487
499.3,21223.54268292683
499.4,21325.0
499.5,20902.176829268294
499.6,20143.268292682926
499.7,20315.349693251534
499.8,20052.23780487805
499.9,23366.521472392636
500.0,22732.810975609755
500.1,21614.38036809816
500.2,22414.920731707316
500.3,21763.71165644172
500.4,22505.159509202455
500.5,20642.398773006134
500.6,22509.478527607364
500.7,19524.815950920245
500.8,24011.453987730063
500.9,21225.036809815952
501.0,20393.895705521474
501.1,21376.19135802469
501.2,20618.220858895704
501.3,19188.17791411043
501.4,19707.91975308642
501.5,23363.154320987655
501.6,23497.061349693253
501.7,19438.117283950618
501.8,20726.932098765432
501.9,20923.650306748466
502.0,21824.364197530864
502.1,21037.104938271605
502.2,21463.024691358023
502.3,21163.185185185186
502.4,20859.253086419754
502.5,17671.180124223603
502.6,19515.85802469136
502.7,23799.425925925927
502.8,19433.745341614907
502.9,20212.753086419754
503.0,23825.360248447207
503.1,17304.179012345678
503.2,21071.378881987577
503.3,19692.222222222223
503.4,20848.757763975154
503.5,23844.260869565216
503.6,18028.447204968943
503.7,20199.236024844722
503.8,20873.91304347826
503.9,21172.434782608696
504.0,16710.919254658384
504.1,19638.242236024846
504.2,21337.275
504.3,19081.049689440995
504.4,23046.900621118013
504.5,17820.70625
504.6,20451.45341614907
504.7,19442.5625
504.8,19808.89375
504.9,19127.043478260868
505.0,22408.41875
505.1,24017.4625
505.2,20055.15625
505.3,21555.33125
505.4,20111.2875
505.5,20621.6625
505.6,21825.04375
505.7,20084.830188679247
505.8,18218.69375
505.9,23182.53125
506.0,20740.880503144654
506.1,22462.6375
506.2,17563.578616352203
506.3,19246.175
506.4,18676.30817610063
506.5,21129.30817610063
506.6,21172.591194968554
506.7,17969.575
506.8,20445.264150943396
506.9,22732.16352201258
507.0,18059.867924528302
507.1,23877.354430379746
507.2,21925.069182389936
507.3,19600.025157232703
