m/z,intensity
384.45,7238.074074074074
384.46,9096.576923076924
384.47,7436.037037037037
384.48,6793.222222222223
384.49,9490.307692307691
384.5,7799.481481481482
384.51,9025.111111111111
384.52,9774.73076923077
384.53,10308.407407407407
384.54,6878.807692307692
384.55,10879.888888888889
384.56,8478.666666666666
384.57,7759.0
384.58,6437.7037037037035
384.59,8465.538461538461
384.6,4897.666666666667
384.61,5956.185185185185
384.62,7668.461538461538
384.63,9580.555555555555
384.64,9431.846153846154
384.65,8767.74074074074
384.66,7135.925925925926
384.67,10929.576923076924
384.68,5125.259259259259
384.69,6470.346153846154
384.7,4572.555555555556
384.71,4946.153846153846
384.72,6949.444444444444
384.73,9610.444444444445
384.74,5393.038461538462
384.75,6434.740740740741
384.76,7355.384615384615
384.77,6350.888888888889
384.78,6497.518518518518
384.79,6228.807692307692
384.8,8328.333333333334
384.81,6087.384615384615
384.82,11135.592592592593
384.83,6452.615384615385
384.84,8558.037037037036
384.85,5471.074074074074
384.86,7993.538461538462
384.87,5902.62962962963
384.88,8973.192307692309
384.89,9494.407407407407
384.9,13818.961538461539
384.91,7087.925925925926
384.92,7463.923076923077
384.93,6410.777777777777
384.94,6573.666666666667
384.95,6806.961538461538
384.96,6687.851851851852
384.97,7803.076923076923
384.98,5665.259259259259
384.99,6091.653846153846
385.0,5934.259259259259
385.01,6771.961538461538
385.02,7154.851851851852
385.03,9486.153846153846
385.04,7625.0
385.05,5286.307692307692
385.06,4619.148148148148
385.07,4296.259259259259
385.08,5746.692307692308
385.09,8417.814814814816
385.1,8294.038461538461
385.11,6756.592592592592
385.12,8056.0
385.13,6528.111111111111
385.14,7700.461538461538
385.15,6451.2962962962965
385.16,7603.192307692308
385.17,8543.148148148148
385.18,6671.153846153846
385.19,5964.185185185185
385.2,6867.923076923077
385.21,5229.481481481482
385.22,6300.807692307692
385.23,7886.62962962963
385.24,4007.4615384615386
385.25,6601.2962962962965
385.26,6471.807692307692
385.27,7848.962962962963
385.28,7520.0
385.29,5652.518518518518
385.3,5528.115384615385
385.31,6223.925925925926
385.32,5040.038461538462
385.33,5005.777777777777
385.34,8437.0
385.35,5178.074074074074
385.36,5899.7692307692305
385.37,6854.592592592592
385.38,4750.846153846154
385.39,6790.37037037037
385.4,7666.153846153846
385.41,6134.777777777777
385.42,7216.192307692308
385.43,5634.62962962963
385.44,7159.538461538462
385.45,8979.962962962964
385.46,7968.461538461538
385.47,8455.703703703704
385.48,6079.346153846154
385.49,12014.888888888889
385.5,8859.807692307691
385.51,7170.481481481482
385.52,9491.423076923076
385.53,8918.111111111111
385.54,7262.307692307692
385.55,4328.222222222223
385.56,6661.2307692307695
385.57,6926.346153846154
385.58,5185.555555555556
385.59,8899.576923076924
385.6,9456.185185185184
385.61,5203.807692307692
385.62,5912.074074074074
385.63,6099.923076923077
385.64,7571.7037037037035
385.65,5978.807692307692
385.66,3861.777777777778
385.67,7492.153846153846
385.68,8005.5
385.69,6371.037037037037
385.7,6884.692307692308
385.71,5542.62962962963
385.72,7176.115384615385
385.73,7138.222222222223
385.74,4107.153846153846
385.75,8204.407407407407
385.76,7532.461538461538
385.77,6400.0
385.78,6288.333333333333
385.79,8134.153846153846
385.8,7796.592592592592
385.81,6944.846153846154
385.82,6920.7037037037035
385.83,5934.423076923077
385.84,5017.444444444444
385.85,8412.538461538461
385.86,7509.2692307692305
385.87,5701.481481481482
385.88,6671.923076923077
385.89,9255.222222222223
385.9,8819.115384615385
385.91,9399.115384615385
385.92,6708.185185185185
385.93,5975.692307692308
385.94,7457.962962962963
385.95,4137.692307692308
385.96,2890.074074074074
385.97,7715.153846153846
385.98,7127.7307692307695
385.99,6576.888888888889
386.0,5169.461538461538
386.01,6801.222222222223
386.02,4696.384615384615
386.03,6832.192307692308
386.04,7520.62962962963
386.05,7370.615384615385
386.06,6589.074074074074
386.07,3504.269230769231
386.08,4404.384615384615
386.09,8419.962962962964
386.1,6179.115384615385
386.11,3594.037037037037
386.12,6720.192307692308
386.13,6916.038461538462
386.14,10115.888888888889
386.15,6956.923076923077
386.16,6204.038461538462
386.17,7767.962962962963
386.18,6150.307692307692
386.19,8799.814814814816
386.2,6184.5
386.21,5113.192307692308
386.22,5537.0
386.23,6804.923076923077
386.24,3202.076923076923
386.25,7455.333333333333
386.26,6018.7692307692305
386.27,6559.740740740741
386.28,8376.5
386.29,5811.384615384615
386.3,7749.888888888889
386.31,7308.692307692308
386.32,6257.0
386.33,7409.2962962962965
386.34,6098.576923076923
386.35,10967.5
386.36,5820.518518518518
386.37,6463.038461538462
386.38,5834.888888888889
386.39,8398.23076923077
386.4,8650.346153846154
386.41,6422.444444444444
386.42,7065.807692307692
386.43,8315.653846153846
386.44,7898.037037037037
386.45,6849.7307692307695
386.46,8582.884615384615
386.47,7485.481481481482
386.48,7570.0
386.49,3901.846153846154
386.5,6040.925925925926
386.51,6677.961538461538
386.52,10927.961538461539
386.53,9404.148148148148
386.54,7198.538461538462
386.55,4858.846153846154
386.56,7044.62962962963
386.57,5217.038461538462
386.58,6346.7692307692305
386.59,8656.37037037037
386.6,9122.076923076924
386.61,7524.576923076923
386.62,11289.37037037037
386.63,5074.115384615385
386.64,8574.153846153846
386.65,5264.37037037037
386.66,9301.23076923077
386.67,6990.7692307692305
386.68,4996.185185185185
386.69,7565.076923076923
386.7,9467.538461538461
386.71,7936.038461538462
386.72,3777.0
386.73,6317.846153846154
386.74,6983.307692307692
386.75,6179.037037037037
386.76,5775.038461538462
386.77,6983.846153846154
386.78,7048.259259259259
386.79,3751.1923076923076
386.8,8445.461538461539
386.81,6615.576923076923
386.82,8735.518518518518
386.83,7091.7692307692305
386.84,5722.807692307692
386.85,7852.592592592592
386.86,5246.5
386.87,4662.538461538462
386.88,4435.925925925926
386.89,7913.961538461538
386.9,7559.576923076923
386.91,7802.576923076923
386.92,8159.7037037037035
386.93,8898.346153846154
386.94,6316.576923076923
386.95,8279.423076923076
386.96,6892.518518518518
386.97,8302.846153846154
